point_id,latitude,longitude,elevation_m,elevation_smoothed_m,distance_from_start_m,segment_length_m,elevation_delta_m,slope_pct,slope_deg,slope_smoothed_pct,bearing_deg
9909,46.54697108,134.25735588,65.86,65.86,495450,50,0.248,0.49673,0.2846,0.49673,315.133
9910,46.54728977,134.25689464,66.108,66.108,495500,50,0.248,0.49673,0.2846,0.49673,315.133
9911,46.54760846,134.25643339,66.357,66.357,495550,50,0.248,0.49673,0.2846,0.49673,315.132
9912,46.54792715,134.25597214,66.605,66.605,495600,50,0.248,0.49673,0.2846,0.49673,315.132
9913,46.54824584,134.25551088,66.854,66.854,495650,50,0.248,0.49673,0.2846,0.49673,315.131
9914,46.54856452,134.25504961,67.102,67.058,495700,50,0.248,0.49673,0.2846,0.40793,315.131
9915,46.5488832,134.25458835,67.35,67.206,495750,50,0.248,0.49673,0.2846,0.29691,315.131
9916,46.54919964,134.25412382,67.377,67.299,495800,50,0.026,0.05275,0.03022,0.18589,314.727
9917,46.54951551,134.25365848,67.347,67.36,495850,50,-0.029,-0.05839,-0.03345,0.1226,314.626
9918,46.54983138,134.25319314,67.318,67.379,495900,50,-0.029,-0.05839,-0.03345,0.03681,314.625
9919,46.55015258,134.25273578,67.408,67.295,495950,50,0.09,0.18028,0.10329,-0.16702,315.601
9920,46.55049033,134.2523048,67.442,67.058,496000,50,0.034,0.0678,0.03884,-0.47507,318.731
9921,46.55084369,134.2519005,66.959,66.664,496050,50,-0.483,-0.96638,-0.55368,-0.78682,321.802
9922,46.55120898,134.25151921,66.16,66.182,496100,50,-0.799,-1.59866,-0.91589,-0.96336,324.329
9923,46.55158174,134.25115364,65.351,65.694,496150,50,-0.809,-1.61712,-0.92646,-0.97692,326.003
9924,46.55196272,134.25080667,65.0,65.302,496200,50,-0.351,-0.70244,-0.40246,-0.78364,327.941
9925,46.55235285,134.25048215,65.0,64.97,496250,50,0.0,0.0,0.0,-0.66389,330.228
9926,46.55276163,134.25021164,65.0,64.7,496300,50,0.0,0.0,0.0,-0.54049,335.531
9927,46.55317946,134.24997002,64.5,64.5,496350,50,-0.5,-0.99988,-0.57287,-0.4,338.314
9928,46.55359867,134.24973375,64.0,64.3,496400,50,-0.5,-1.00012,-0.57301,-0.4,338.814
9929,46.55402212,134.24951375,64.0,64.1,496450,50,0.0,0.0,0.0,-0.4,340.339
9930,46.55444556,134.24929375,64.0,63.854,496500,50,0.0,0.0,0.0,-0.4926,340.339
9931,46.55486613,134.24906252,64.0,63.505,496550,50,0.0,0.0,0.0,-0.6975,339.289
9932,46.55528874,134.24883918,63.269,63.282,496600,50,-0.731,-1.46286,-0.8381,-0.44581,340.029
9933,46.55571189,134.24861799,62.256,63.296,496650,50,-1.012,-2.02466,-1.15988,0.02841,340.229
9934,46.55613593,134.2484004,62.885,63.472,496700,50,0.629,1.25846,0.72101,0.35071,340.564
9935,46.55656026,134.24818404,64.071,63.818,496750,50,1.186,2.37113,1.3583,0.69257,340.678
9936,46.55699665,134.24803182,64.877,64.346,496800,50,0.806,1.61149,0.92323,1.05668,346.512
9937,46.55744396,134.24799534,65.0,64.703,496850,50,0.123,0.24644,0.1412,0.71277,356.79
9938,46.55789001,134.24807249,64.898,64.74,496900,50,-0.102,-0.2041,-0.11694,0.07426,6.783
9939,46.55832447,134.24823311,64.667,64.551,496950,50,-0.231,-0.46112,-0.2642,-0.37687,14.263
9940,46.5587252,134.24852714,64.257,64.279,497000,50,-0.411,-0.82141,-0.47062,-0.54531,26.772
9941,46.55910581,134.24887516,63.935,64.019,497050,50,-0.322,-0.64417,-0.36908,-0.52023,32.159
9942,46.55948498,134.24922668,63.637,63.867,497100,50,-0.298,-0.59579,-0.34136,-0.30297,32.515
9943,46.5598479,134.24961098,63.597,63.797,497150,50,-0.039,-0.07868,-0.04508,-0.14059,36.059
9944,46.56017614,134.25005792,63.91,63.764,497200,50,0.313,0.62518,0.3582,-0.06488,43.114
9945,46.56049749,134.25051527,63.905,63.765,497250,50,-0.005,-0.0095,-0.00544,0.00116,44.38
9946,46.56081621,134.25097659,63.772,63.747,497300,50,-0.133,-0.26559,-0.15217,-0.03622,44.863
9947,46.56113492,134.25143792,63.64,63.64,497350,50,-0.133,-0.26559,-0.15217,-0.21437,44.863
9948,46.56145363,134.25189925,63.507,63.507,497400,50,-0.133,-0.26559,-0.15217,-0.26559,44.864
9949,46.56177234,134.25236059,63.374,63.374,497450,50,-0.133,-0.26559,-0.15217,-0.26559,44.864
9950,46.56209105,134.25282193,63.241,63.246,497500,50,-0.133,-0.26559,-0.15217,-0.25585,44.864
9951,46.56240976,134.25328328,63.108,63.204,497550,50,-0.133,-0.26559,-0.15217,-0.08498,44.865
9952,46.56273268,134.253738,63.0,63.283,497600,50,-0.108,-0.21687,-0.12426,0.15953,44.074
9953,46.56312313,134.25405358,63.294,63.485,497650,50,0.294,0.58874,0.33732,0.40404,29.062
9954,46.56353295,134.25432272,63.773,63.81,497700,50,0.478,0.95696,0.54828,0.64855,24.301
9955,46.56394277,134.25459187,64.251,64.145,497750,50,0.478,0.95696,0.54828,0.66986,24.301
9956,46.56435258,134.25486102,64.73,64.277,497800,50,0.478,0.95696,0.54828,0.26444,24.301
9957,46.56476262,134.25512947,64.675,64.222,497850,50,-0.055,-0.11032,-0.06321,-0.10997,24.235
9958,46.56517294,134.255397,63.955,63.98,497900,50,-0.719,-1.43835,-0.82406,-0.48438,24.145
9959,46.56558336,134.25566421,63.498,63.632,497950,50,-0.458,-0.91509,-0.5243,-0.69472,24.114
9960,46.56599378,134.25593142,63.04,63.221,498000,50,-0.458,-0.91509,-0.5243,-0.822,24.114
9961,46.5664047,134.25619697,62.993,62.879,498050,50,-0.047,-0.09476,-0.05429,-0.68368,23.955
9962,46.56681578,134.25646205,62.62,62.621,498100,50,-0.373,-0.74672,-0.42783,-0.51654,23.91
9963,46.56722685,134.25672714,62.246,62.506,498150,50,-0.373,-0.74672,-0.42783,-0.22955,23.91
9964,46.567636,134.25699827,62.207,62.388,498200,50,-0.04,-0.07938,-0.04548,-0.23653,24.493
9965,46.56804519,134.25726914,62.467,62.332,498250,50,0.26,0.51983,0.29784,-0.11313,24.47
9966,46.5684579,134.25752882,62.402,62.331,498300,50,-0.065,-0.12968,-0.0743,-0.00089,23.392
9967,46.5688706,134.25778851,62.337,62.407,498350,50,-0.065,-0.12968,-0.0743,0.15117,23.392
9968,46.56929014,134.25802158,62.244,62.513,498400,50,-0.093,-0.18552,-0.1063,0.2134,20.903
9969,46.56972774,134.25816686,62.585,62.577,498450,50,0.34,0.68088,0.39011,0.12734,12.857
9970,46.57017141,134.25827097,63.0,62.533,498500,50,0.415,0.83099,0.47611,-0.08826,9.164
9971,46.57061844,134.25834124,62.72,62.546,498550,50,-0.28,-0.55999,-0.32085,0.02613,6.167
9972,46.57106698,134.25838568,62.116,62.53,498600,50,-0.604,-1.20767,-0.69191,-0.03276,3.896
9973,46.57151602,134.25842007,62.309,62.469,498650,50,0.193,0.38644,0.22141,-0.12167,3.014
9974,46.57196506,134.25845446,62.503,62.503,498700,50,0.193,0.38644,0.22141,0.06761,3.014
9975,46.57241409,134.25848885,62.696,62.672,498750,50,0.193,0.38644,0.22141,0.33872,3.014
9976,46.57286313,134.25852325,62.889,62.785,498800,50,0.193,0.38644,0.22141,0.22663,3.014
9977,46.57331227,134.2585547,62.963,62.843,498850,50,0.074,0.14784,0.08471,0.11454,2.756
9978,46.57376153,134.25858219,62.876,62.844,498900,50,-0.087,-0.174,-0.09969,0.00246,2.409
9979,46.57421079,134.25860968,62.789,62.789,498950,50,-0.087,-0.174,-0.09969,-0.10963,2.409
9980,46.57466005,134.25863717,62.702,62.702,499000,50,-0.087,-0.174,-0.09969,-0.174,2.409
9981,46.57510932,134.25866466,62.615,62.615,499050,50,-0.087,-0.174,-0.09969,-0.174,2.409
9982,46.57555858,134.25869216,62.528,62.528,499100,50,-0.087,-0.174,-0.09969,-0.174,2.409
9983,46.57600784,134.25871965,62.441,62.441,499150,50,-0.087,-0.174,-0.09969,-0.174,2.409
9984,46.57645711,134.25874714,62.354,62.354,499200,50,-0.087,-0.174,-0.09969,-0.174,2.409
9985,46.57690637,134.25877463,62.267,62.267,499250,50,-0.087,-0.174,-0.09969,-0.174,2.409
9986,46.57735563,134.25880212,62.18,62.18,499300,50,-0.087,-0.174,-0.09969,-0.174,2.409
9987,46.57780489,134.25882962,62.093,62.527,499350,50,-0.087,-0.174,-0.09969,0.69446,2.409
9988,46.57825416,134.25885711,62.006,63.066,499400,50,-0.087,-0.174,-0.09969,1.07843,2.409
9989,46.57870338,134.25888603,64.09,63.798,499450,50,2.084,4.1683,2.38688,1.4624,2.534
9990,46.57915258,134.25891542,64.963,64.721,499500,50,0.873,1.74585,1.00019,1.84637,2.574
9991,46.57960179,134.2589448,65.836,65.836,499550,50,0.873,1.74585,1.00019,2.23034,2.574
9992,46.580051,134.25897419,66.709,66.709,499600,50,0.873,1.74585,1.00019,1.74585,2.574
9993,46.5805002,134.25900357,67.582,67.582,499650,50,0.873,1.74585,1.00019,1.74585,2.575
9994,46.58094941,134.25903296,68.455,68.455,499700,50,0.873,1.74585,1.00019,1.74585,2.575
9995,46.58139862,134.25906235,69.328,69.328,499750,50,0.873,1.74585,1.00019,1.74585,2.575
9996,46.58184782,134.25909174,70.201,70.201,499800,50,0.873,1.74585,1.00019,1.74585,2.575
9997,46.58229703,134.25912112,71.074,71.074,499850,50,0.873,1.74585,1.00019,1.74585,2.575
9998,46.58274623,134.25915051,71.946,71.946,499900,50,0.873,1.74585,1.00019,1.74585,2.575
9999,46.58319544,134.2591799,72.819,72.819,499950,50,0.873,1.74585,1.00019,1.74585,2.575
10000,46.58364465,134.25920929,73.692,73.692,500000,50,0.873,1.74585,1.00019,1.74585,2.575
10001,46.58409385,134.25923868,74.565,74.565,500050,50,0.873,1.74585,1.00019,1.74585,2.575
10002,46.58454306,134.25926807,75.438,75.438,500100,50,0.873,1.74585,1.00019,1.74585,2.575
10003,46.58499227,134.25929746,76.311,76.311,500150,50,0.873,1.74585,1.00019,1.74585,2.575
10004,46.58544147,134.25932685,77.184,77.184,500200,50,0.873,1.74585,1.00019,1.74585,2.575
10005,46.58589068,134.25935624,78.057,78.131,500250,50,0.873,1.74585,1.00019,1.89438,2.575
10006,46.58633988,134.25938564,78.93,79.159,500300,50,0.873,1.74585,1.00019,2.0559,2.575
10007,46.58678869,134.25942586,80.174,80.268,500350,50,1.244,2.48852,1.42552,2.21742,3.525
10008,46.58723746,134.25946704,81.451,81.303,500400,50,1.277,2.55345,1.4627,2.07054,3.608
10009,46.58768623,134.25950821,82.728,82.177,500450,50,1.277,2.55345,1.4627,1.74807,3.608
10010,46.58813188,134.25959242,83.233,82.802,500500,50,0.506,1.01145,0.5795,1.25037,7.399
10011,46.5885664,134.2597565,83.3,83.275,500550,50,0.067,0.1335,0.07649,0.94532,14.548
10012,46.58899794,134.25994039,83.3,83.632,500600,50,0.0,0.0,0.0,0.71416,16.323
10013,46.58941568,134.26017991,83.814,84.028,500650,50,0.514,1.02821,0.5891,0.7914,21.505
10014,46.58982846,134.2604394,84.513,84.55,500700,50,0.699,1.39764,0.80073,1.04422,23.365
10015,46.59024125,134.2606989,85.212,85.212,500750,50,0.699,1.39764,0.80073,1.32375,23.365
10016,46.59065403,134.26095841,85.911,85.911,500800,50,0.699,1.39764,0.80073,1.39764,23.366
10017,46.59106682,134.26121792,86.609,86.609,500850,50,0.699,1.39764,0.80073,1.39764,23.366
10018,46.5914796,134.26147743,87.308,87.308,500900,50,0.699,1.39764,0.80073,1.39764,23.366
10019,46.59189238,134.26173695,88.007,88.007,500950,50,0.699,1.39764,0.80073,1.39764,23.366
10020,46.59230517,134.26199647,88.706,88.706,501000,50,0.699,1.39764,0.80073,1.39764,23.366
10021,46.59271795,134.262256,89.405,89.405,501050,50,0.699,1.39764,0.80073,1.39764,23.367
10022,46.59313073,134.26251553,90.103,90.103,501100,50,0.699,1.39764,0.80073,1.39764,23.367
10023,46.59354351,134.26277506,90.802,90.802,501150,50,0.699,1.39764,0.80073,1.39764,23.367
10024,46.59395629,134.2630346,91.501,91.501,501200,50,0.699,1.39764,0.80073,1.39764,23.367
10025,46.59436907,134.26329414,92.2,92.17,501250,50,0.699,1.39764,0.80073,1.33874,23.367
10026,46.59478185,134.26355369,92.899,92.629,501300,50,0.699,1.39764,0.80073,0.91682,23.367
10027,46.59519355,134.26381666,93.45,92.956,501350,50,0.552,1.10313,0.63202,0.65468,23.697
10028,46.59559864,134.26410071,93.094,93.181,501400,50,-0.356,-0.71193,-0.4079,0.45016,25.727
10029,46.59600313,134.26438658,93.138,93.315,501450,50,0.043,0.08694,0.04981,0.26721,25.902
10030,46.5964074,134.26467309,93.325,93.533,501500,50,0.188,0.37502,0.21487,0.43682,25.965
10031,46.59681134,134.26496056,93.567,94.018,501550,50,0.241,0.48288,0.27667,0.96944,26.059
10032,46.5972108,134.26526103,94.542,94.689,501600,50,0.976,1.95117,1.1178,1.34228,27.332
10033,46.59761026,134.26556151,95.518,95.518,501650,50,0.976,1.95117,1.1178,1.65751,27.332
10034,46.59800971,134.26586199,96.494,96.494,501700,50,0.976,1.95117,1.1178,1.95117,27.333
10035,46.59840917,134.26616247,97.469,97.543,501750,50,0.976,1.95117,1.1178,2.09868,27.333
10036,46.59880863,134.26646296,98.445,98.763,501800,50,0.976,1.95117,1.1178,2.4411,27.333
10037,46.59919508,134.26679488,99.789,100.155,501850,50,1.344,2.68873,1.54016,2.78351,30.547
10038,46.59956433,134.26716834,101.621,101.718,501900,50,1.832,3.66323,2.09794,3.12592,34.796
10039,46.59993359,134.2675418,103.452,103.452,501950,50,1.832,3.66323,2.09794,3.46833,34.796
10040,46.60030284,134.26791527,105.284,105.284,502000,50,1.832,3.66323,2.09794,3.66323,34.796
10041,46.60067209,134.26828874,107.116,106.797,502050,50,1.832,3.66323,2.09794,3.02543,34.797
10042,46.60104134,134.26866222,108.947,107.981,502100,50,1.832,3.66323,2.09794,2.36868,34.797
10043,46.6013857,134.26908296,109.184,108.837,502150,50,0.237,0.47423,0.27171,1.71193,40.013
10044,46.6017293,134.26950511,109.374,109.365,502200,50,0.19,0.37947,0.21742,1.05517,40.168
10045,46.60207291,134.26992727,109.564,109.564,502250,50,0.19,0.37947,0.21742,0.39842,40.168
10046,46.60241652,134.27034943,109.753,109.793,502300,50,0.19,0.37947,0.21742,0.45834,40.169
10047,46.60276012,134.2707716,109.943,110.078,502350,50,0.19,0.37947,0.21742,0.57093,40.169
10048,46.60308425,134.2712244,110.33,110.42,502400,50,0.387,0.77386,0.44338,0.68352,43.825
10049,46.60340006,134.2716903,110.801,110.818,502450,50,0.471,0.9424,0.53994,0.7961,45.386
10050,46.60371586,134.27215621,111.273,111.273,502500,50,0.471,0.9424,0.53994,0.90869,45.387
10051,46.60403167,134.27262212,111.744,111.744,502550,50,0.471,0.9424,0.53994,0.9424,45.387
10052,46.60434747,134.27308804,112.215,112.215,502600,50,0.471,0.9424,0.53994,0.9424,45.387
10053,46.60466326,134.27355396,112.686,112.686,502650,50,0.471,0.9424,0.53994,0.9424,45.388
10054,46.60497906,134.27401989,113.157,113.157,502700,50,0.471,0.9424,0.53994,0.9424,45.388
10055,46.60529486,134.27448582,113.629,113.629,502750,50,0.471,0.9424,0.53994,0.9424,45.388
10056,46.60561065,134.27495176,114.1,114.062,502800,50,0.471,0.9424,0.53994,0.86689,45.389
10057,46.60592644,134.2754177,114.571,114.073,502850,50,0.471,0.9424,0.53994,0.02215,45.389
10058,46.60624312,134.27588233,114.853,113.662,502900,50,0.282,0.56485,0.32363,-0.82259,45.227
10059,46.60656888,134.2763335,113.213,112.828,502950,50,-1.641,-3.2813,-1.87937,-1.66733,43.575
10060,46.60689465,134.27678467,111.572,111.572,503000,50,-1.641,-3.2813,-1.87937,-2.51207,43.576
10061,46.60722041,134.27723585,109.931,109.931,503050,50,-1.641,-3.2813,-1.87937,-3.2813,43.576
10062,46.60754617,134.27768703,108.291,108.56,503100,50,-1.641,-3.2813,-1.87937,-2.74191,43.576
10063,46.60787192,134.27813822,106.65,107.636,503150,50,-1.641,-3.2813,-1.87937,-1.84853,43.577
10064,46.608193,134.2785964,106.358,107.159,503200,50,-0.292,-0.58435,-0.3348,-0.95514,44.431
10065,46.60851101,134.27905916,106.951,107.128,503250,50,0.593,1.18562,0.67928,-0.06176,44.991
10066,46.60882901,134.27952193,107.544,107.544,503300,50,0.593,1.18562,0.67928,0.83163,44.992
10067,46.60914701,134.27998471,108.136,108.136,503350,50,0.593,1.18562,0.67928,1.18562,44.992
10068,46.60946501,134.28044749,108.729,108.729,503400,50,0.593,1.18562,0.67928,1.18562,44.992
10069,46.60978301,134.28091027,109.322,109.322,503450,50,0.593,1.18562,0.67928,1.18562,44.993
10070,46.610101,134.28137306,109.915,109.915,503500,50,0.593,1.18562,0.67928,1.18562,44.993
10071,46.610419,134.28183586,110.508,110.508,503550,50,0.593,1.18562,0.67928,1.18562,44.993
10072,46.61073699,134.28229866,111.1,111.1,503600,50,0.593,1.18562,0.67928,1.18562,44.994
10073,46.61105498,134.28276147,111.693,111.693,503650,50,0.593,1.18562,0.67928,1.18562,44.994
10074,46.61137297,134.28322428,112.286,112.286,503700,50,0.593,1.18562,0.67928,1.18562,44.994
10075,46.61169095,134.2836871,112.879,112.879,503750,50,0.593,1.18562,0.67928,1.18562,44.995
10076,46.61200894,134.28414992,113.472,113.472,503800,50,0.593,1.18562,0.67928,1.18562,44.995
10077,46.61232692,134.28461275,114.064,114.064,503850,50,0.593,1.18562,0.67928,1.18562,44.995
10078,46.6126449,134.28507559,114.657,114.657,503900,50,0.593,1.18562,0.67928,1.18562,44.996
10079,46.61296288,134.28553843,115.25,115.25,503950,50,0.593,1.18562,0.67928,1.18562,44.996
10080,46.61328086,134.28600127,115.843,115.843,504000,50,0.593,1.18562,0.67928,1.18562,44.996
10081,46.61359883,134.28646413,116.436,116.436,504050,50,0.593,1.18562,0.67928,1.18562,44.997
10082,46.61391681,134.28692698,117.029,117.029,504100,50,0.593,1.18562,0.67928,1.18562,44.997
10083,46.61423478,134.28738984,117.621,117.621,504150,50,0.593,1.18562,0.67928,1.18562,44.997
10084,46.61455275,134.28785271,118.214,118.214,504200,50,0.593,1.18562,0.67928,1.18562,44.998
10085,46.61487071,134.28831558,118.807,118.807,504250,50,0.593,1.18562,0.67928,1.18562,44.998
10086,46.61518868,134.28877846,119.4,119.4,504300,50,0.593,1.18562,0.67928,1.18562,44.998
10087,46.61550664,134.28924135,119.993,120.012,504350,50,0.593,1.18562,0.67928,1.22525,44.999
10088,46.61582461,134.28970424,120.585,120.691,504400,50,0.593,1.18562,0.67928,1.35708,44.999
10089,46.61615524,134.29014583,121.277,121.435,504450,50,0.692,1.38375,0.79278,1.48892,42.533
10090,46.61651536,134.29053784,122.2,122.103,504500,50,0.922,1.84481,1.05688,1.33433,36.786
10091,46.61687548,134.29092987,123.122,122.631,504550,50,0.922,1.84481,1.05688,1.0562,36.786
10092,46.61726046,134.29126525,123.328,123.0,504600,50,0.206,0.41266,0.23644,0.73844,30.895
10093,46.61765616,134.2915762,123.226,122.965,504650,50,-0.103,-0.20502,-0.11747,-0.07055,28.358
10094,46.61805185,134.29188716,123.123,122.466,504700,50,-0.103,-0.20502,-0.11747,-0.99726,28.359
10095,46.61847664,134.29209287,122.023,121.635,504750,50,-1.1,-2.20016,-1.2604,-1.66201,18.399
10096,46.61891,134.29226754,120.629,120.285,504800,50,-1.394,-2.78878,-1.59744,-2.69935,15.474
10097,46.61934383,134.29243915,119.173,118.417,504850,50,-1.456,-2.91105,-1.66744,-3.73669,15.2
10098,46.61978715,134.29254869,116.477,116.612,504900,50,-2.696,-5.39174,-3.08625,-3.60931,9.632
10099,46.62023047,134.29265824,113.782,115.086,504950,50,-2.696,-5.39174,-3.08625,-3.05155,9.632
10100,46.62067824,134.29269775,113.0,113.852,505000,50,-0.782,-1.56325,-0.8956,-2.46934,3.468
10101,46.62112784,134.29270865,113.0,113.156,505050,50,0.0,0.0,0.0,-1.391,0.955
10102,46.62157744,134.29271956,113.0,113.0,505100,50,0.0,0.0,0.0,-0.31265,0.955
10103,46.62202704,134.29273047,113.0,113.0,505150,50,0.0,0.0,0.0,0.0,0.955
10104,46.62247664,134.29274138,113.0,113.0,505200,50,0.0,0.0,0.0,0.0,0.955
10105,46.62292623,134.29275228,113.0,113.0,505250,50,0.0,0.0,0.0,0.0,0.955
10106,46.62337583,134.29276319,113.0,113.0,505300,50,0.0,0.0,0.0,0.0,0.955
10107,46.62382543,134.2927741,113.0,112.88,505350,50,0.0,0.0,0.0,-0.24046,0.955
10108,46.62427503,134.29278501,113.0,112.613,505400,50,0.0,0.0,0.0,-0.53454,0.955
10109,46.62472457,134.29279989,112.399,112.198,505450,50,-0.601,-1.2023,-0.68883,-0.82861,1.302
10110,46.6251741,134.29281565,111.664,111.637,505500,50,-0.735,-1.47039,-0.84241,-1.12269,1.38
10111,46.62562363,134.29283142,110.928,110.928,505550,50,-0.735,-1.47039,-0.84241,-1.41677,1.38
10112,46.62607316,134.29284718,110.193,110.193,505600,50,-0.735,-1.47039,-0.84241,-1.47039,1.38
10113,46.62652269,134.29286295,109.458,109.458,505650,50,-0.735,-1.47039,-0.84241,-1.47039,1.38
10114,46.62697222,134.29287872,108.723,108.723,505700,50,-0.735,-1.47039,-0.84241,-1.47039,1.38
10115,46.62742175,134.29289448,107.988,107.988,505750,50,-0.735,-1.47039,-0.84241,-1.47039,1.38
10116,46.62787128,134.29291025,107.252,107.252,505800,50,-0.735,-1.47039,-0.84241,-1.47039,1.38
10117,46.62832081,134.29292601,106.517,106.517,505850,50,-0.735,-1.47039,-0.84241,-1.47039,1.38
10118,46.62877034,134.29294178,105.782,105.782,505900,50,-0.735,-1.47039,-0.84241,-1.47039,1.38
10119,46.62921987,134.29295755,105.047,104.99,505950,50,-0.735,-1.47039,-0.84241,-1.58331,1.38
10120,46.6296694,134.29297331,104.312,104.101,506000,50,-0.735,-1.47039,-0.84241,-1.77935,1.38
10121,46.63011789,134.29301491,103.294,103.113,506050,50,-1.017,-2.03498,-1.1658,-1.97539,3.644
10122,46.63056562,134.29307551,102.069,102.156,506100,50,-1.225,-2.45059,-1.40381,-1.91514,5.31
10123,46.63101335,134.29313611,100.844,101.33,506150,50,-1.225,-2.45059,-1.40381,-1.65049,5.31
10124,46.63145946,134.29321634,100.259,100.694,506200,50,-0.585,-1.16913,-0.66983,-1.27292,7.04
10125,46.63190427,134.29331221,100.186,100.288,506250,50,-0.074,-0.14713,-0.0843,-0.81222,8.419
10126,46.63234909,134.29340809,100.112,100.142,506300,50,-0.074,-0.14713,-0.0843,-0.29226,8.419
10127,46.6327939,134.29350397,100.038,100.16,506350,50,-0.074,-0.14713,-0.0843,0.03609,8.419
10128,46.63323822,134.29360451,100.113,100.24,506400,50,0.075,0.14923,0.0855,0.16004,8.832
10129,46.63368199,134.29371013,100.349,100.382,506450,50,0.236,0.4726,0.27078,0.28398,9.282
10130,46.63412576,134.29381576,100.586,100.609,506500,50,0.236,0.4726,0.27078,0.45527,9.282
10131,46.63456953,134.29392139,100.822,100.965,506550,50,0.236,0.4726,0.27078,0.71216,9.282
10132,46.63501329,134.29402713,101.177,101.338,506600,50,0.355,0.70932,0.40641,0.74522,9.292
10133,46.63545701,134.29413322,101.893,101.713,506650,50,0.717,1.43367,0.82137,0.75049,9.323
10134,46.63590079,134.29423883,102.212,102.091,506700,50,0.319,0.63792,0.3655,0.75575,9.28
